Event	ID	Name			Wwise Object Path	Notes
	15662850	UI_Button_Up			\Default Work Unit\UI_Button_Up	
	18309885	UI_Button_Enter			\Default Work Unit\UI_Button_Enter	
	156563189	UI_Button_Down			\Default Work Unit\UI_Button_Down	
	750089663	UI_Menu_Teleport			\Default Work Unit\UI_Menu_Teleport	
	808893336	UI_QuestRoll_Close			\Default Work Unit\UI_QuestRoll_Close	
	844130829	Quest_CompleteCollection			\Default Work Unit\Quest_CompleteCollection	
	949395292	UI_QuestRoll_Open			\Default Work Unit\UI_QuestRoll_Open	
	1464993479	UI_Menu_Resume			\Default Work Unit\UI_Menu_Resume	
	1499896846	Pickup_Coins			\Default Work Unit\Pickup_Coins	
	2199611969	UI_Inventory_Open			\Default Work Unit\UI_Inventory_Open	
	2278290679	UI_Inventory_Close			\Default Work Unit\UI_Inventory_Close	
	2325560497	UI_Button_Exit			\Default Work Unit\UI_Button_Exit	
	2453392179	Player_Footstep			\Default Work Unit\Player_Footstep	
	2792117052	UI_QuestRoll_Hide			\Default Work Unit\UI_QuestRoll_Hide	
	3237189652	UI_Menu_Pause			\Default Work Unit\UI_Menu_Pause	
	3240473869	Quest_Complete			\Default Work Unit\Quest_Complete	
	3474566310	UI_Menu_Select			\Default Work Unit\UI_Menu_Select	
	3699139167	UI_QuestRoll_Show			\Default Work Unit\UI_QuestRoll_Show	
	3749307760	UI_Inventory_Roll			\Default Work Unit\UI_Inventory_Roll	
	3808743129	Player_WeaponSwing			\Default Work Unit\Player_WeaponSwing	
	4254124015	Destruction_Container			\Default Work Unit\Destruction_Container	

Switch Group	ID	Name			Wwise Object Path	Notes
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	286660663	Rubble	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2654748154	Water	Surface_Type			
	4248645337	Grass	Surface_Type			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	368071073	BAS_Inventory_Select	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Inventory_Select_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Inventory_Select		160956
	384818527	BAS_Player_Footstep_dirt_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Dirt\BAS_Player_Footstep_dirt_run_05		23238
	386092330	BAS_QuestRoll_Open	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_QuestRoll_Open_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_QuestRoll_Open		104478
	387102894	BAS_Player_Footstep_grass_run_02	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Grass\BAS_Player_Footstep_grass_run_02		25424
	387726512	BAS_Player_Footstep_grass_run_06	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Grass\BAS_Player_Footstep_grass_run_06		25896
	391727293	BAS_Player_Footstep_rubble_run_02	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Rubble\BAS_Player_Footstep_rubble_run_02		25424
	439920812	BAS_Player_Footstep_stone_run_06	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Stone\BAS_Player_Footstep_stone_run_06		25896
	449210052	BAS_Player_Footstep_dirt_run_03	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Dirt\BAS_Player_Footstep_dirt_run_03		26464
	486380429	BAS_Pickup_Coin_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\Pickups\Items\BAS_Pickup_Coin_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Pickups\Items\BAS_Pickup_Coin_01		72160
	503484127	BAS_Player_Footstep_water_run_02	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_02		25424
	535123632	BAS_Player_Footstep_stone_run_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Stone\BAS_Player_Footstep_stone_run_01		26724
	547618223	BAS_Button_Over	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Button_Over_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Button_Over		21240
	607243692	BAS_Inventory_Close	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Inventory_Close_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Inventory_Close		46624
	610422027	BAS_Player_Footstep_stone_run_04	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Stone\BAS_Player_Footstep_stone_run_04		26088
	612340486	BAS_Player_Footstep_water_run_06	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_06		25896
	616257976	BAS_Player_Footstep_water_run_03	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_03		26464
	633706508	BAS_Player_Footstep_sand_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Sand\BAS_Player_Footstep_sand_run_05		25716
	633934649	BAS_Player_Footstep_water_run_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_01		26724
	662181473	BAS_Player_Footstep_stone_run_02	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Stone\BAS_Player_Footstep_stone_run_02		25424
	668017318	BAS_Player_Footstep_wood_run_03	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Wood\BAS_Player_Footstep_wood_run_03		26464
	673529022	BAS_Player_Footstep_dirt_run_04	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Dirt\BAS_Player_Footstep_dirt_run_04		26088
	695885658	BAS_Player_Footstep_wood_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Wood\BAS_Player_Footstep_wood_run_05		23238
	703024934	BAS_Player_Footstep_rubble_run_04	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Rubble\BAS_Player_Footstep_rubble_run_04		26088
	756041632	BAS_Player_Footstep_stone_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Stone\BAS_Player_Footstep_stone_run_05		23238
	761585040	BAS_Player_Footstep_grass_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Grass\BAS_Player_Footstep_grass_run_05		23238
	779981189	BAS_Player_Footstep_dirt_run_02	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Dirt\BAS_Player_Footstep_dirt_run_02		25424
	809291065	BAS_Inventory_Open	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Inventory_Open_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Inventory_Open		45368
	827302825	BAS_Inventory_Scroll	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Inventory_Scroll_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Inventory_Scroll		53956
	843728249	BAS_Player_Footstep_rubble_run_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Rubble\BAS_Player_Footstep_rubble_run_01		26724
	892796519	BAS_Destroy_Wood_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\Destruction\BAS_Destroy_Wood_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\BAS_Destroy_Wood_01		123968
	894262809	BAS_Button_Enter	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\UI\BAS_Button_Enter_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BAS_Button_Enter		117424
	918137319	BAS_Player_Footstep_grass_run_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Grass\BAS_Player_Footstep_grass_run_01		26724
	946500044	BAS_Player_Footstep_water_run_04	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_04		26088
	976468332	BAS_Player_Footstep_grass_run_03	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Grass\BAS_Player_Footstep_grass_run_03		26464
	996780721	BAS_Player_Footstep_sand_run_01	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Sand\BAS_Player_Footstep_sand_run_01		29168
	1009209779	BAS_Player_Footstep_sand_run_03	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Sand\BAS_Player_Footstep_sand_run_03		29132
	1063307591	BAS_Player_Footstep_water_run_05	D:\GitHub\WISE\WiseAdventure\.cache\Windows\SFX\BAS_Player_Footstep_water_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Surface_Type\Player_Footsteps_Water\BAS_Player_Footstep_water_run_05		23238

